Date,Open,High,Low,Price,Volume,Change %
2/26/2023,23166.1,23671.8,23066,23558.7,209.12K,1.69%
2/25/2023,23191.3,23215.3,22777.4,23166.1,198.35K,-0.11%
2/24/2023,23936.4,24123.4,22970.3,23191.5,367.99K,-3.11%
2/23/2023,24186.6,24590.4,23637.9,23936.3,417.46K,-1.03%
2/22/2023,24450.7,24474.3,23593.4,24186.6,400.24K,-1.08%
2/21/2023,24839.5,25236.8,24160.8,24450.7,395.97K,-1.57%
2/20/2023,24302.8,25085.4,23868.6,24839.5,363.02K,2.21%
2/19/2023,24631.3,25175.2,24273.7,24302.9,312.64K,-1.33%
2/18/2023,24573.5,24838.9,24457,24631.4,223.77K,0.24%
2/17/2023,23538.2,24984.7,23373,24573.5,523.85K,4.39%
2/16/2023,24328.1,25233.8,23525.9,23539.6,484.50K,-3.24%
2/15/2023,22198.5,24330.9,22050.8,24327.9,401.53K,9.59%
2/14/2023,21776.9,22308.6,21556.2,22198.5,378.39K,1.96%
2/13/2023,21782.7,21887.5,21418.7,21772.6,312.04K,-0.07%
2/12/2023,21859.9,22080.7,21653.1,21786.8,211.65K,-0.33%
2/11/2023,21627.4,21902.9,21605.3,21859.8,182.07K,1.04%
2/10/2023,21792.5,21933.6,21491.7,21635,352.79K,-0.72%
2/9/2023,22964.6,23003.6,21744.6,21792.5,425.44K,-5.10%
2/8/2023,23251.7,23425.1,22691.7,22964.6,289.12K,-1.23%
2/7/2023,22761.8,23338.8,22748.2,23251.7,318.98K,2.15%
2/6/2023,22936,23130.6,22633.7,22761.8,278.58K,-0.76%
2/5/2023,23326.9,23423.4,22766.5,22936,217.26K,-1.66%
2/4/2023,23431.2,23571.8,23269.8,23323.8,170.27K,-0.46%
2/3/2023,23429.1,23694.1,23233.8,23431.2,349.36K,0.02%
2/2/2023,23726.2,24207.2,23398.1,23427.6,382.86K,-1.26%
2/1/2023,23124.7,23784.5,22809.6,23725.6,333.18K,2.60%
1/31/2023,22832.2,23262.9,22724.9,23125.1,289.38K,1.28%
1/30/2023,23746,23794,22560,22832.2,339.62K,-3.88%
1/29/2023,23023.5,23952.9,22973.3,23753.1,320.86K,3.15%
1/28/2023,23074.6,23182.3,22889.8,23027.9,156.96K,-0.20%
1/27/2023,23016,23480.3,22602.9,23074.6,310.36K,0.25%
1/26/2023,23055.2,23259.5,22869,23016,320.97K,-0.17%
1/25/2023,22632.5,23779,22366.3,23055.1,388.18K,1.87%
1/24/2023,22916.3,23156.1,22517.1,22632.5,334.17K,-1.23%
1/23/2023,22709,23161.8,22527.9,22915.5,327.85K,0.91%
1/22/2023,22775.7,23068.7,22323,22707.8,280.64K,-0.30%
1/21/2023,22677.5,23304.5,22461.1,22775.7,382.69K,0.43%
1/20/2023,21074.9,22718.5,20879.3,22677.2,373.74K,7.57%
1/19/2023,20670.6,21169.4,20669.7,21081.2,275.76K,1.99%
1/18/2023,21137.1,21584.1,20448.3,20670.6,388.67K,-2.21%
1/17/2023,21184.4,21506.4,20926.2,21137.1,310.04K,-0.22%
1/16/2023,20880.1,21416.8,20698.9,21184.2,337.46K,1.46%
1/15/2023,20956,21032.2,20585.7,20879.8,205.80K,-0.37%
1/14/2023,19926.9,21185.6,19898.6,20958.2,458.21K,5.17%
1/13/2023,18850.8,19981.6,18723.8,19927,426.67K,5.71%
1/12/2023,17941,19055.3,17915.5,18851.3,522.01K,5.07%
1/11/2023,17440.5,17989.8,17323.9,17942.3,291.53K,2.89%
1/10/2023,17180.1,17491,17151.7,17439.1,247.14K,1.51%
1/9/2023,17119,17390.8,17107.1,17180.1,301.24K,0.36%
1/8/2023,16943.6,17119,16913.8,17119,144.84K,1.04%
1/7/2023,16950.9,16979.6,16909.7,16943.6,110.48K,-0.04%
1/6/2023,16829.8,17012.3,16707.6,16950.9,233.47K,0.72%
1/5/2023,16852.2,16877.9,16772.3,16829.8,178.96K,-0.13%
1/4/2023,16674.2,16976.5,16656.5,16852.1,247.39K,1.07%
1/3/2023,16673.1,16773.2,16607.2,16674.2,178.73K,0.00%
1/2/2023,16618.4,16766.9,16551,16674.3,136.03K,0.34%
1/1/2023,16537.5,16621.9,16499.7,16618.4,107.84K,0.49%
12/31/2022,16607.2,16635.9,16487.3,16537.4,130.44K,-0.42%
12/30/2022,16636.4,16644.4,16360,16607.2,192.76K,-0.18%
12/29/2022,16546.2,16659.1,16496.6,16636.4,181.47K,0.55%
12/28/2022,16705.9,16781.1,16474.2,16546.2,217.96K,-0.96%
12/27/2022,16918.2,16964,16610.1,16706.1,192.18K,-1.25%
12/26/2022,16831.8,16936.1,16799.4,16918.1,133.36K,0.51%
12/25/2022,16835.7,16852.9,16733,16831.8,132.89K,-0.03%
12/24/2022,16778.6,16855.8,16777.8,16837.2,110.12K,0.35%
12/23/2022,16820.5,16910.7,16768,16779.1,184.12K,-0.25%
12/22/2022,16831.8,16862.2,16566.1,16820.6,198.28K,-0.07%
12/21/2022,16902.7,16919.4,16735,16831.8,174.34K,-0.42%
12/20/2022,16441.3,17031.3,16400.7,16902.8,284.57K,2.81%
12/19/2022,16741.1,16809.5,16331.2,16441.3,207.93K,-1.79%
12/18/2022,16777,16825.7,16666.5,16741.1,124.29K,-0.21%
12/17/2022,16629,16794.4,16587,16777.1,164.49K,0.89%
12/16/2022,17356.7,17518.5,16542.4,16629.6,303.56K,-4.19%
12/15/2022,17796.4,17846.1,17298.2,17356.1,263.44K,-2.47%
12/14/2022,17778.6,18351.8,17682.1,17796.4,318.98K,0.10%
12/13/2022,17210.9,17951.6,17094.5,17778.6,328.71K,3.30%
12/12/2022,17093.2,17232.5,16878.5,17210.4,249.39K,0.68%
12/11/2022,17127,17262.9,17080.6,17093.3,167.20K,-0.20%
12/10/2022,17125.7,17220.5,17105.7,17127.2,148.81K,0.01%
12/9/2022,17225.6,17288.6,17082.1,17125.7,260.84K,-0.58%
12/8/2022,16835.2,17294.2,16765.8,17225.7,261.64K,2.32%
12/7/2022,17089.4,17126.7,16715.3,16835.2,244.36K,-1.49%
12/6/2022,16966.3,17101.1,16914.9,17089.3,246.19K,0.72%
12/5/2022,17106.9,17395.2,16886.9,16966.5,268.72K,-0.85%
12/4/2022,16884.8,17198.1,16881.6,17112.6,197.12K,1.35%
12/3/2022,17093.4,17132.6,16862.1,16884.5,169.29K,-1.22%
12/2/2022,16972.2,17096.2,16799.9,17093.6,227.01K,0.72%
12/1/2022,17163.4,17244.7,16868.9,16972,266.14K,-1.12%
11/30/2022,16440.8,17215.5,16433.2,17163.9,348.22K,4.40%
11/29/2022,16211.9,16531.4,16100.1,16440.4,271.58K,1.41%
11/28/2022,16426.1,16481.4,16013.5,16211.7,284.84K,-1.30%
11/27/2022,16456.4,16595.4,16414.6,16425.6,173.25K,-0.19%
11/26/2022,16512.3,16686.3,16387.9,16456.5,194.94K,-0.34%
11/25/2022,16600.6,16611.8,16360.9,16512.3,204.07K,-0.54%
11/24/2022,16604.9,16785.6,16472,16601.2,229.59K,-0.14%
11/23/2022,16216.9,16677.6,16162.3,16623.9,305.08K,2.53%
11/22/2022,15776.6,16274.6,15620.4,16212.9,287.21K,2.77%
11/21/2022,16278.6,16287.9,15504.2,15776.2,372.15K,-3.13%
11/20/2022,16699.3,16749.3,16209.2,16286.7,172.83K,-2.47%
11/19/2022,16652.2,16814.9,16608.9,16699.2,114.89K,0.37%
11/18/2022,16715.4,16846.3,16553,16638.3,241.96K,-0.32%
11/17/2022,16540.5,16739.7,16425.8,16691.2,257.00K,0.91%
11/16/2022,16895.4,16993.4,16408.2,16540.5,295.73K,-2.10%
11/15/2022,16615,17112,16543.9,16895.1,337.15K,1.69%
11/14/2022,16325,17158.4,15834,16613.7,442.46K,1.77%
11/13/2022,16803.9,16946.5,16274.9,16324.5,210.80K,-2.80%
11/12/2022,17049.9,17100.8,16633.9,16795.2,192.91K,-1.49%
11/11/2022,17589.1,17679.4,16435.5,17049.9,466.35K,-3.07%
11/10/2022,15887,18138.2,15799.3,17589.1,720.74K,10.71%
11/9/2022,18538.9,18583.8,15603.3,15886.9,869.57K,-14.25%
11/8/2022,20589,20667.5,17260,18527.4,865.10K,-10.01%
11/7/2022,20916.3,21055.4,20410.5,20589,414.24K,-1.56%
11/6/2022,21298.7,21360.4,20901,20916.3,242.26K,-1.81%
11/5/2022,21145.7,21464.7,21084.1,21301.6,261.23K,0.74%
11/4/2022,20206.4,21281.9,20184.6,21145.9,499.50K,4.65%
11/3/2022,20154,20384.5,20066.6,20206.4,347.23K,0.26%
11/2/2022,20482.9,20778.3,20065.8,20154.4,420.23K,-1.61%
11/1/2022,20496.1,20676.6,20348.1,20483.5,302.72K,-0.06%
10/31/2022,20626,20822.4,20260,20496.3,327.47K,-0.63%
10/30/2022,20809.4,20922.3,20522.5,20626.3,207.63K,-0.88%
10/29/2022,20594.2,21038.1,20561.9,20809.8,276.54K,1.05%
10/28/2022,20293,20744,20058.2,20594.4,318.90K,1.49%
10/27/2022,20769.5,20867.9,20231.6,20292.9,365.49K,-2.29%
10/26/2022,20086.8,20981.5,20062.9,20769.5,427.99K,3.42%
10/25/2022,19331.8,20406.9,19249,20082.7,371.54K,3.89%
10/24/2022,19571.2,19588.6,19177.2,19331.5,286.94K,-1.22%
10/23/2022,19204.8,19680.9,19092.5,19571.2,180.63K,1.91%
10/22/2022,19162.6,19249.9,19116.1,19204.8,118.24K,0.22%
10/21/2022,19042.9,19245.5,18703.3,19162.6,294.66K,0.63%
10/20/2022,19125.1,19334.5,18935.6,19042.9,253.20K,-0.42%
10/19/2022,19328.2,19358.6,19101.2,19123.9,209.28K,-1.06%
10/18/2022,19548.4,19692.9,19102.8,19328.2,290.07K,-1.13%
10/17/2022,19262.2,19663.5,19163.6,19548.2,248.40K,1.49%
10/16/2022,19068.8,19411.9,19066,19261.9,140.95K,1.01%
10/15/2022,19181.7,19218.7,19000.8,19068.7,123.66K,-0.59%
10/14/2022,19379.8,19933.9,19098.6,19181.8,400.45K,-1.02%
10/13/2022,19154.6,19494.4,18207.9,19379.8,455.13K,1.17%
10/12/2022,19058.5,19212.6,19010.6,19154.8,242.18K,0.50%
10/11/2022,19134.3,19261.3,18868.7,19059.1,288.57K,-0.39%
10/10/2022,19441.7,19520.7,19057,19134.6,243.77K,-1.58%
10/9/2022,19416.3,19552.1,19329.6,19441,127.53K,0.13%
10/8/2022,19530.2,19612.2,19274.7,19415,113.50K,-0.60%
10/7/2022,19962.4,20051.4,19352.1,19531.3,263.50K,-2.13%
10/6/2022,20157.5,20436.7,19873.7,19956.7,370.60K,-1.00%
10/5/2022,20340.5,20353.8,19761.7,20157.5,352.76K,-0.90%
10/4/2022,19629.7,20436.1,19506.4,20340.2,368.17K,3.63%
10/3/2022,19057.6,19676,19001.3,19628.3,333.03K,3.02%
10/2/2022,19311.9,19389.9,18937.3,19052.2,222.82K,-1.34%
10/1/2022,19422.9,19480.3,19172.6,19311.9,173.91K,-0.57%
9/30/2022,19593.4,20174.9,19208.9,19423,490.29K,-0.87%
9/29/2022,19420.2,19631.5,18877.9,19593,449.57K,0.94%
9/28/2022,19083.4,19757.8,18505.3,19411,581.19K,1.73%
9/27/2022,19228.8,20361.2,18850.4,19081,660.12K,-0.75%
9/26/2022,18803.1,19304.8,18695.2,19225.7,516.03K,2.25%
9/25/2022,18925.1,19125.1,18659.6,18803.2,209.71K,-0.64%
9/24/2022,19288.4,19310.6,18812,18925.2,258.50K,-1.91%
9/23/2022,19404.1,19477.3,18554.8,19293.5,431.15K,-0.57%
9/22/2022,18488.1,19490.9,18371,19404,448.63K,4.95%
9/21/2022,18875.1,19758.4,18191.8,18489,446.85K,-2.03%
9/20/2022,19538.9,19626.3,18742.6,18872.4,361.18K,-3.41%
9/19/2022,19417.4,19666.6,18277.8,19538.9,423.43K,0.62%
9/18/2022,20113.9,20113.9,19347.7,19418.8,273.11K,-3.45%
9/17/2022,19802.8,20178.6,19761,20113.5,204.58K,1.57%
9/16/2022,19701.9,19883,19352.9,19802.4,315.59K,0.51%
9/15/2022,20222.3,20321.4,19532.3,19701.7,358.42K,-2.58%
9/14/2022,20175.5,20503.7,19654.2,20222.5,374.22K,0.23%
9/13/2022,22395.3,22702.5,19909.6,20175.5,485.32K,-9.91%
9/12/2022,21836.6,22465.4,21581.6,22395.3,431.98K,2.57%
9/11/2022,21650.4,21836.4,21363,21834.9,297.12K,0.85%
9/10/2022,21363.8,21790.6,21139.9,21650.4,331.12K,1.33%
9/9/2022,19318.8,21545.7,19294.1,21365.2,480.37K,10.60%
9/8/2022,19281.5,19444.7,19034.5,19317.4,291.43K,0.19%
9/7/2022,18786.3,19445.9,18548.4,19281.5,319.10K,2.64%
9/6/2022,19793.4,20169.3,18723.3,18786.4,402.43K,-5.09%
9/5/2022,19999.9,20042.9,19650.7,19793.1,238.71K,-1.03%
9/4/2022,19832.2,20017.8,19594.7,19999.9,158.27K,0.85%
9/3/2022,19952.8,20043.8,19660.7,19831.4,157.85K,-0.61%
9/2/2022,20131.6,20428.2,19764.7,19952.7,272.22K,-0.86%
9/1/2022,20049.9,20202.7,19584.4,20126.1,275.08K,0.41%
8/31/2022,19793.4,20469.1,19793.4,20043.9,318.17K,1.27%
8/30/2022,20295.6,20558.2,19559.7,19792.6,308.41K,-2.48%
8/29/2022,19551.3,20394.5,19551.2,20295.8,248.04K,3.81%
8/28/2022,20034.2,20150.8,19542.9,19550.2,159.60K,-2.41%
8/27/2022,20249.9,20343.6,19849.8,20033.9,187.34K,-1.07%
8/26/2022,21564.2,21815.3,20122.4,20249.9,322.16K,-6.10%
8/25/2022,21365.4,21801.2,21324.8,21565.4,190.15K,0.94%
8/24/2022,21516.2,21832.3,21171.1,21365.2,202.40K,-0.71%
8/23/2022,21416.5,21661,20919.6,21517.2,228.65K,0.47%
8/22/2022,21516.8,21517.4,20912.1,21416.3,251.83K,-0.47%
8/21/2022,21138.9,21692.4,21077.4,21517.2,177.52K,1.79%
8/20/2022,20830.7,21357.4,20784.8,21138.9,206.94K,1.48%
8/19/2022,23201.6,23202.3,20807.8,20831.3,339.47K,-10.22%
8/18/2022,23337.7,23578,23131.3,23203.6,160.97K,-0.58%
8/17/2022,23855.8,24423.5,23191.6,23338,239.53K,-2.17%
8/16/2022,24102.6,24240.8,23693.8,23856.8,201.70K,-1.02%
8/15/2022,24303.3,25205.7,23784.5,24101.7,279.28K,-0.83%
8/14/2022,24442.1,24997.3,24172.2,24302.8,177.25K,-0.57%
8/13/2022,24398.9,24882.9,24318.7,24442.5,170.59K,0.18%
8/12/2022,23935.3,24440.8,23616.4,24398.7,194.96K,1.94%
8/11/2022,23963.3,24873.5,23864,23935.3,285.36K,-0.12%
8/10/2022,23150.3,24209.9,22714.7,23962.9,243.61K,3.53%
8/9/2022,23818.1,23912,22886.5,23146.7,169.62K,-2.81%
8/8/2022,23175.3,24234.1,23160.6,23816.3,197.94K,2.77%
8/7/2022,22944.2,23387.7,22852.3,23175.3,99.36K,1.01%
8/6/2022,23308.2,23344.4,22923.6,22944.2,94.44K,-1.56%
8/5/2022,22613.3,23447.6,22593.5,23308.2,208.90K,3.08%
8/4/2022,22822.2,23214.5,22438.7,22612.1,181.19K,-0.91%
8/3/2022,22988.7,23623.7,22698.6,22820.8,174.66K,-0.73%
8/2/2022,23271.1,23423.3,22670.8,22988.6,177.30K,-1.21%
8/1/2022,23303.4,23484.4,22863.8,23271.2,162.33K,-0.14%
7/31/2022,23634.2,24179.3,23236.2,23303.4,138.84K,-1.40%
7/30/2022,23774.2,24605.3,23521.8,23634.2,168.72K,-0.59%
7/29/2022,23850.2,24340,23451.4,23774.3,221.66K,-0.32%
7/28/2022,22957.7,24190.5,22611.6,23850,268.32K,3.88%
7/27/2022,21248,23027.8,21047.5,22958.3,242.66K,8.05%
7/26/2022,21301.6,21322.3,20737.3,21248.7,201.57K,-0.25%
7/25/2022,22582.3,22653.3,21275.4,21301.9,206.93K,-5.67%
7/24/2022,22449.8,22987.9,22281.3,22582.1,126.66K,0.54%
7/23/2022,22683.6,22991,21971.7,22460.4,137.42K,-0.95%
7/22/2022,23150,23741.4,22524.2,22675.2,197.54K,-2.06%
7/21/2022,23219.9,23403.8,22360.2,23153,217.08K,-0.27%
7/20/2022,23412,24258,22944.4,23215.2,281.31K,-0.83%
7/19/2022,22529.3,23757.3,21581.8,23410.2,308.91K,3.93%
7/18/2022,20785.6,22714.9,20770.6,22525.8,279.72K,8.37%
7/17/2022,21209.8,21654.4,20755.2,20785.6,132.81K,-2.00%
7/16/2022,20825.2,21561.3,20484.4,21209.9,136.89K,1.85%
7/15/2022,20586.1,21178.1,20393.4,20825.1,164.67K,1.16%
7/14/2022,20250,20862.2,19664.9,20586,205.28K,1.66%
7/13/2022,19331.6,20250.8,18942.2,20250,249.38K,4.75%
7/12/2022,19963.2,20051.7,19279.6,19330.9,167.91K,-3.17%
7/11/2022,20847.2,20855,19897,19963.2,160.20K,-4.24%
7/10/2022,21587.4,21599.2,20689.7,20847.4,204.68K,-3.43%
7/9/2022,21610.4,21944.1,21338.4,21587.5,190.11K,-0.11%
7/8/2022,21637.1,22482.1,21207,21611.2,439.90K,-0.12%
7/7/2022,20557.9,21817.8,20282.7,21637.8,115.81K,5.24%
7/6/2022,20180.4,20654.9,19785.3,20561.1,105.24K,1.78%
7/5/2022,20215.8,20706.9,19315.4,20200.6,122.43K,-0.08%
7/4/2022,19310.6,20303.8,19052.5,20215.8,92.79K,4.69%
7/3/2022,19243.4,19626.4,18794.4,19309.9,65.27K,0.35%
7/2/2022,19275.4,19425.4,19006.4,19243.2,58.57K,-0.10%
7/1/2022,19926.6,20785.6,18980.1,19262.9,150.18K,-3.33%
6/30/2022,20111.3,20155.1,18682.7,19926.6,127.73K,-0.92%
6/29/2022,20278,20415.8,19880.7,20111.3,98.97K,-0.82%
6/28/2022,20727.9,21200.2,20210.5,20278,83.83K,-2.18%
6/27/2022,21037.7,21497.5,20568,20730.2,84.69K,-1.49%
6/26/2022,21489.9,21837.4,20989.7,21043.5,67.21K,-2.08%
6/25/2022,21226.9,21553.4,20917.5,21489.9,66.63K,1.24%
6/24/2022,21100.9,21488.7,20743.9,21226.9,104.56K,0.60%
6/23/2022,19967.3,21189.8,19907.5,21100.7,110.70K,5.68%
6/22/2022,20720.2,20864.3,19780.2,19965.8,125.94K,-3.64%
6/21/2022,20571.6,21689.3,20371.7,20720.4,136.32K,0.72%
6/20/2022,20576.9,20996.8,19658.8,20572.3,140.60K,-0.02%
6/19/2022,18983.4,20763.5,17983.7,20577.2,169.39K,8.38%
6/18/2022,20446.4,20744.7,17630.5,18986.5,267.25K,-7.13%
6/17/2022,20391.3,21315.4,20244.1,20444.6,136.27K,0.28%
6/16/2022,22577.9,22942.1,20231.1,20386.6,144.00K,-9.71%
6/15/2022,22137.5,22754.4,20125.8,22577.9,280.41K,1.90%
6/14/2022,22449.1,23200.3,20860.9,22157.3,251.01K,-1.29%
6/13/2022,26606.3,26857.6,22006.3,22448,379.26K,-15.63%
6/12/2022,28404,28534.8,26606.3,26606.3,120.02K,-6.33%
6/11/2022,29083.3,29426.6,28161.8,28403.4,82.92K,-2.34%
6/10/2022,30097.4,30325.6,28884.9,29083.3,104.26K,-3.37%
6/9/2022,30202.1,30691.4,29953.8,30097.8,61.72K,-0.34%
6/8/2022,31127.2,31312.1,29874.8,30201.6,87.96K,-2.98%
6/7/2022,31370.3,31556.6,29235,31128.8,140.32K,-0.76%
6/6/2022,29911.2,31753.4,29888.6,31367.6,94.01K,4.86%
6/5/2022,29865.1,30166.9,29539,29913,30.33K,0.16%
6/4/2022,29700.9,29963.8,29489.5,29864.3,33.51K,0.55%
6/3/2022,30455.7,30674.8,29330.8,29700.9,72.13K,-2.48%
6/2/2022,29798.6,30638.5,29604.4,30455.5,81.40K,2.20%
6/1/2022,31793.1,31969.9,29396.6,29798.5,135.09K,-6.27%
5/31/2022,31730.2,32377.5,31221.2,31793.4,86.60K,0.22%
5/30/2022,29465.2,32185.6,29307.2,31723.3,129.56K,7.66%
5/29/2022,29027.1,29556.5,28838.7,29465.2,36.87K,1.51%
5/28/2022,28620.1,29194.4,28537.2,29027.1,43.87K,1.49%
5/27/2022,29194,29377.1,28282.2,28601.2,116.41K,-2.06%
5/26/2022,29537.9,29868.9,28077.9,29203.5,126.71K,-1.14%
5/25/2022,29648.7,30202.3,29353.5,29540.6,78.85K,-0.36%
5/24/2022,29091.6,29810.8,28706.1,29648.7,79.42K,1.91%
5/23/2022,30287.3,30644.8,28913.6,29093.3,92.10K,-3.94%
5/22/2022,29433,30462,29260.1,30286.6,50.60K,2.89%
5/21/2022,29188.7,29623.2,28953.9,29434.6,32.27K,0.88%
5/20/2022,30305.9,30735.1,28738.5,29178.6,98.78K,-3.72%
5/19/2022,28700.4,30525.1,28682.1,30305.9,101.38K,5.66%
5/18/2022,30437.5,30687.9,28648.1,28683.7,92.03K,-5.76%
5/17/2022,29856.7,30720.1,29484.5,30437.5,79.63K,1.97%
5/16/2022,31308.3,31312.4,29135.8,29849,100.25K,-4.66%
5/15/2022,30078.6,31383.8,29499.4,31308.7,65.44K,4.08%
5/14/2022,29285.2,30277.4,28666.7,30080.4,70.46K,2.72%
5/13/2022,28994.3,31002.7,28755,29284.4,141.23K,1.06%
5/12/2022,29073.4,30136.7,26500.5,28976,309.48K,-0.32%
5/11/2022,31008,32113.6,27835.5,29068.2,296.90K,-6.25%
5/10/2022,30098.2,32621.2,29831,31007.5,235.61K,3.03%
5/9/2022,34041,34227,30095,30095,268.09K,-11.64%
5/8/2022,35468,35497,33727,34060,671.05M,-3.97%
5/7/2022,36003,36119,34773,35468,288.86M,-1.50%
5/6/2022,36540,36646,35267,36009,752.84M,-1.46%
5/5/2022,39686,39833,36183,36544,1.04B,-7.92%
5/4/2022,37717,40021,37660,39688,691.49M,5.22%
